Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
35345542,2013-10-29 08:39:00.00000072,5.5,2013-10-29 08:39:00 UTC,-73.966272,40.764907,-73.973088,40.758712,1
2457941,2013-07-17 13:52:47.0000003,6.5,2013-07-17 13:52:47 UTC,-73.95966800000001,40.773905,-73.954066,40.766767,1
27429410,2014-11-27 15:30:54.0000002,3.0,2014-11-27 15:30:54 UTC,-73.99289399999999,40.768344,-73.98751,40.766157,1
45171349,2012-10-17 18:16:04.0000004,40.3,2012-10-17 18:16:04 UTC,-73.87474,40.774055,-73.970813,40.767155,2
36995509,2012-10-14 01:24:00.000000209,23.5,2012-10-14 01:24:00 UTC,-73.994062,40.74641,-73.972605,40.687470000000005,2
39475987,2009-06-09 17:32:50.0000005,4.9,2009-06-09 17:32:50 UTC,-73.959868,40.779378,-73.965666,40.770991,1
51979891,2011-10-30 01:31:00.000000149,8.5,2011-10-30 01:31:00 UTC,-73.968523,40.791663,-73.96171,40.764198,1
33905700,2011-12-19 08:30:30.0000004,6.9,2011-12-19 08:30:30 UTC,-73.969516,40.790248,-73.95683299999999,40.779933,1
45998010,2009-05-18 20:14:47.0000004,5.3,2009-05-18 20:14:47 UTC,-73.953579,40.787968,-73.953108,40.800146000000005,2
49671510,2012-02-12 01:20:00.000000198,5.7,2012-02-12 01:20:00 UTC,-73.986965,40.732495,-73.97450500000001,40.740807,1
54577318,2010-08-26 19:12:00.000000165,4.9,2010-08-26 19:12:00 UTC,-74.000578,40.747252,-73.99494,40.750453,1
46923444,2009-01-27 10:30:28.0000002,12.1,2009-01-27 10:30:28 UTC,-74.004211,40.716236,-73.989425,40.747446,2
1931147,2013-01-06 16:28:00.000000147,7.5,2013-01-06 16:28:00 UTC,-73.980435,40.730532,-73.98264499999999,40.716252,1
54097021,2013-07-08 21:59:00.000000160,14.0,2013-07-08 21:59:00 UTC,-73.967202,40.772352000000005,-73.98361,40.72374,1
51096139,2014-08-11 09:36:17.0000001,7.5,2014-08-11 09:36:17 UTC,-73.968683,40.764786,-73.978796,40.758291,1
18707893,2011-08-23 00:26:00.00000051,4.9,2011-08-23 00:26:00 UTC,-73.986752,40.76107,-73.985563,40.754703000000006,5
18025370,2009-10-13 13:07:43.0000003,4.9,2009-10-13 13:07:43 UTC,-73.98991,40.738491,-73.998861,40.731892,1
21875453,2015-05-28 10:24:28.0000002,6.0,2015-05-28 10:24:28 UTC,-73.98180389404298,40.74488830566406,-73.99378967285155,40.73588562011719,1
21143879,2011-06-21 22:20:27.0000005,6.9,2011-06-21 22:20:27 UTC,-73.98156999999999,40.759371,-73.97614300000001,40.778872,1
25572558,2013-01-15 21:06:17.0000003,23.0,2013-01-15 21:06:17 UTC,-73.988976,40.760215,-73.990709,40.703064000000005,1
21022889,2014-10-22 18:04:50.0000003,19.0,2014-10-22 18:04:50 UTC,-73.965524,40.762641,-73.963775,40.718667,1
40772927,2010-01-16 05:42:00.00000042,4.9,2010-01-16 05:42:00 UTC,-73.988748,40.748418,-73.97627800000001,40.757883,1
17612690,2012-06-22 18:35:00.000000269,3.7,2012-06-22 18:35:00 UTC,-73.97234499999999,40.754895,-73.97242,40.75292,2
15544712,2009-10-23 20:42:33.0000008,8.5,2009-10-23 20:42:33 UTC,-73.978167,40.729373,-73.99951300000001,40.731107,1
54024190,2009-09-24 17:23:00.00000071,5.3,2009-09-24 17:23:00 UTC,-74.0038,40.751138,-74.005903,40.74054,1
7682495,2011-03-18 05:56:00.00000022,15.7,2011-03-18 05:56:00 UTC,-73.99004000000001,40.757373,-73.939628,40.818608000000005,5
3215139,2009-12-08 17:06:56.0000003,12.9,2009-12-08 17:06:56 UTC,-73.952259,40.769009,-73.982421,40.7216,2
33736476,2013-09-14 21:38:00.00000024,7.5,2013-09-14 21:38:00 UTC,-74.00527199999999,40.718362,-73.997015,40.733397,1
49711824,2014-05-07 22:48:00.000000248,9.0,2014-05-07 22:48:00 UTC,-73.968652,40.755732,-73.993427,40.752037,1
50820698,2012-07-11 18:10:57.0000003,6.9,2012-07-11 18:10:57 UTC,0.0,0.0,0.0,0.0,1
32414080,2010-01-01 09:46:55.0000001,17.3,2010-01-01 09:46:55 UTC,-73.980787,40.76323,-74.009566,40.701953,4
32281727,2015-05-21 09:42:22.0000005,5.0,2015-05-21 09:42:22 UTC,-73.97090148925781,40.76482391357422,-73.97779083251955,40.76141357421875,1
25232657,2009-08-08 13:50:00.00000040,9.7,2009-08-08 13:50:00 UTC,-73.975768,40.789138,-73.93996800000001,40.805448,1
12347128,2014-01-28 09:11:31.0000003,9.0,2014-01-28 09:11:31 UTC,-73.98443499999999,40.760933,-73.97969,40.753496000000005,1
24960636,2010-08-17 10:31:00.000000164,4.9,2010-08-17 10:31:00 UTC,-73.989375,40.776498,-73.988147,40.770103000000006,5
38442632,2012-10-28 01:40:49.0000002,9.0,2012-10-28 01:40:49 UTC,-73.981039,40.667643,-73.971028,40.68613,2
12374036,2009-08-26 13:09:00.00000067,9.7,2009-08-26 13:09:00 UTC,-73.99839,40.604328,-73.99340699999999,40.603937,1
51496889,2011-09-14 21:36:00.00000080,12.5,2011-09-14 21:36:00 UTC,-73.99233199999999,40.748748,-74.01414799999999,40.709102,2
24311366,2011-03-04 17:16:07.0000001,7.3,2011-03-04 17:16:07 UTC,-73.993848,40.741503,-73.991512,40.758934,1
2199019,2013-08-23 10:15:00.000000142,7.5,2013-08-23 10:15:00 UTC,-73.976027,40.751622,-73.962168,40.75929,1
8407925,2011-08-14 00:22:00.0000008,6.9,2011-08-14 00:22:00 UTC,-73.989733,40.720451,-73.958702,40.709739,1
25243241,2012-08-16 00:45:49.0000003,11.7,2012-08-16 00:45:49 UTC,-73.975748,40.749032,-73.920846,40.755412,1
38344810,2013-06-09 21:46:27.0000003,18.0,2013-06-09 21:46:27 UTC,-73.919129,40.758804,-73.98486199999999,40.732772,1
32152757,2015-05-13 11:53:44.0000002,10.0,2015-05-13 11:53:44 UTC,-73.97645568847656,40.73960494995117,-73.98767852783203,40.712890625,1
39206615,2009-03-05 17:45:15.0000002,11.5,2009-03-05 17:45:15 UTC,-74.015422,40.716025,-73.993312,40.737696,1
21566921,2009-11-13 21:17:46.0000008,6.9,2009-11-13 21:17:46 UTC,-73.97691800000001,40.747529,-73.994309,40.746436,2
32997260,2009-05-29 12:29:16.0000004,8.9,2009-05-29 12:29:16 UTC,-73.98368,40.760226,-73.956973,40.777701,1
21071163,2009-09-29 20:59:16.0000005,18.5,2009-09-29 20:59:16 UTC,-73.99783599999999,40.720877,-73.913392,40.744291,1
37942907,2014-02-09 12:09:00.00000063,28.5,2014-02-09 12:09:00 UTC,-73.976037,40.765392,-73.87054499999999,40.773857,1
37332931,2013-08-18 18:44:11.0000002,8.0,2013-08-18 18:44:11 UTC,-73.978541,40.729726,-73.981402,40.747024,1
7230311,2009-08-13 21:57:51.0000001,6.9,2009-08-13 21:57:51 UTC,-73.98989300000001,40.729512,-73.974745,40.750999,1
19278350,2013-09-08 05:03:00.00000021,21.5,2013-09-08 05:03:00 UTC,-73.984287,40.729157,-73.912865,40.697712,3
18304972,2010-12-21 11:59:00.00000056,9.3,2010-12-21 11:59:00 UTC,-74.004685,40.740665,-73.98549,40.727663,5
20018774,2010-08-31 12:12:00.000000111,16.1,2010-08-31 12:12:00 UTC,-73.98612,40.752077,-74.013768,40.715058,2
3688773,2013-11-22 09:08:00.000000166,10.5,2013-11-22 09:08:00 UTC,-73.991102,40.747002,-73.97801,40.751272,1
31757278,2013-07-04 06:15:00.00000022,13.0,2013-07-04 06:15:00 UTC,-73.988672,40.748612,-73.968745,40.79633,1
20711422,2011-12-11 03:07:00.00000033,16.1,2011-12-11 03:07:00 UTC,-74.006618,40.744235,-73.942132,40.798838,1
4476492,2009-05-05 21:33:00.000000235,9.7,2009-05-05 21:33:00 UTC,-73.97068,40.764838,-73.98676800000001,40.735632,4
13747898,2009-09-28 23:11:42.0000001,6.5,2009-09-28 23:11:42 UTC,-73.981489,40.76848,-73.966258,40.789546,3
13975857,2011-12-09 20:42:55.0000004,7.3,2011-12-09 20:42:55 UTC,-73.992,40.7497,-74.0014,40.7275,3
13982756,2015-02-19 20:12:04.0000007,6.0,2015-02-19 20:12:04 UTC,-74.01044464111328,40.7187614440918,-74.01614379882812,40.708660125732415,3
19806393,2012-08-11 20:21:16.0000002,5.7,2012-08-11 20:21:16 UTC,-73.979265,40.748929,-73.99167,40.742461,1
41133000,2012-12-15 14:44:29.0000004,7.0,2012-12-15 14:44:29 UTC,-73.975925,40.74494,-73.985288,40.732046,3
35691458,2012-06-17 03:11:18.0000005,15.3,2012-06-17 03:11:18 UTC,-73.99574100000001,40.76725,-73.98709699999999,40.69712,1
5854317,2009-06-21 10:11:55.0000001,7.3,2009-06-21 10:11:55 UTC,-73.99090799999999,40.75119,-74.000896,40.762735,2
37388876,2010-01-09 20:31:00.00000094,6.1,2010-01-09 20:31:00 UTC,-73.955145,40.78017,-73.96570200000001,40.760025,5
19502331,2014-12-05 20:43:01.0000002,5.0,2014-12-05 20:43:01 UTC,-74.003394,40.741695,-74.005553,40.741127,1
12128239,2014-03-18 21:49:00.000000204,6.5,2014-03-18 21:49:00 UTC,-74.00780999999999,40.742732,-73.987555,40.739722,2
50044291,2011-04-25 00:55:16.0000002,25.7,2011-04-25 00:55:16 UTC,-73.866162,40.77108,-73.956008,40.769328,1
32466984,2015-05-27 10:02:00.0000002,9.0,2015-05-27 10:02:00 UTC,-73.96900939941406,40.76100158691406,-73.97877502441406,40.75303649902344,2
51794784,2012-12-19 09:56:54.0000001,9.5,2012-12-19 09:56:54 UTC,-73.98997800000001,40.739227,-73.97064,40.75561,1
20658863,2011-12-18 02:34:00.00000054,7.3,2011-12-18 02:34:00 UTC,-73.98703499999999,40.72955,-74.003445,40.738842,1
47034608,2013-04-08 21:30:56.0000002,16.5,2013-04-08 21:30:56 UTC,-74.005082,40.728166,-73.954904,40.688033,1
39463950,2011-05-06 20:09:00.000000209,8.5,2011-05-06 20:09:00 UTC,-74.001245,40.756992,-73.97160799999999,40.759438,1
46322823,2012-01-12 16:39:09.0000001,25.3,2012-01-12 16:39:09 UTC,-73.8853,40.773,-73.945,40.776,1
53877797,2012-12-18 14:21:52.0000003,36.8,2012-12-18 14:21:52 UTC,-73.985399,40.752658,-73.86159,40.768303,1
29893729,2011-06-03 17:12:00.00000039,10.5,2011-06-03 17:12:00 UTC,0.0,0.0,0.0,0.0,1
54495751,2014-02-04 12:25:00.00000090,8.0,2014-02-04 12:25:00 UTC,-73.95735400000001,40.782973,-73.967989,40.771035,1
19502988,2014-07-18 21:49:14.0000001,9.0,2014-07-18 21:49:14 UTC,-73.991943,40.735503,-74.005554,40.725766,3
51166168,2013-01-31 16:58:53.0000001,3.5,2013-01-31 16:58:53 UTC,-73.996868,40.7421,-73.990236,40.739511,1
13529848,2013-05-22 16:26:00.00000040,5.5,2013-05-22 16:26:00 UTC,-73.960217,40.779127,-73.960972,40.774747,5
47918787,2011-10-14 15:03:26.0000002,4.5,2011-10-14 15:03:26 UTC,-73.982073,40.73192,-73.974488,40.736658,1
8640755,2012-04-05 17:20:12.0000004,7.7,2012-04-05 17:20:12 UTC,-73.967699,40.76546,-73.94620400000001,40.772833,1
8868343,2010-08-03 21:06:00.000000140,8.5,2010-08-03 21:06:00 UTC,-74.010032,40.72065,-73.98719799999999,40.722615000000005,4
15739360,2010-07-31 23:38:00.000000257,4.5,2010-07-31 23:38:00 UTC,-73.98764200000001,40.724433000000005,-73.97986999999999,40.734805,1
26838377,2014-02-17 16:16:06.0000002,8.5,2014-02-17 16:16:06 UTC,-73.98885899999999,40.805339,-73.99365999999999,40.755721,1
9164106,2009-12-23 01:48:41.0000003,3.3,2009-12-23 01:48:41 UTC,-74.002218,40.740452000000005,-73.997587,40.744062,1
48367850,2010-08-28 18:44:46.0000002,5.7,2010-08-28 18:44:46 UTC,-73.994744,40.750422,-73.99283100000001,40.763441,2
39537369,2011-06-21 14:38:21.0000002,7.7,2011-06-21 14:38:21 UTC,-73.992266,40.749683000000005,-73.981324,40.754995,2
28062022,2015-01-19 12:59:19.0000002,6.5,2015-01-19 12:59:19 UTC,-73.98625183105469,40.75554656982422,-73.98245239257811,40.74504089355469,2
31068820,2015-02-11 09:02:50.0000007,3.5,2015-02-11 09:02:50 UTC,-73.9564895629883,40.78128051757813,-73.9558334350586,40.77919006347656,1
29080024,2010-02-27 01:51:23.0000002,9.7,2010-02-27 01:51:23 UTC,-73.987988,40.722617,-73.995366,40.749588,1
38717203,2014-04-19 11:07:00.000000179,7.5,2014-04-19 11:07:00 UTC,-73.974005,40.750735,-73.996238,40.76124,1
49483178,2013-06-27 16:05:00.00000058,11.0,2013-06-27 16:05:00 UTC,-73.997163,40.739915,-74.01012,40.720607,1
22104544,2011-05-20 11:43:18.0000004,4.5,2011-05-20 11:43:18 UTC,-73.997504,40.747416,-73.992641,40.742703000000006,1
50749514,2012-12-19 11:36:00.000000158,36.8,2012-12-19 11:36:00 UTC,-73.86580500000001,40.770575,-73.97994200000001,40.7623,5
31047247,2014-10-23 17:52:00.000000150,12.0,2014-10-23 17:52:00 UTC,-73.974435,40.750595,-73.975252,40.76533,1
29747453,2012-01-29 14:44:52.0000001,6.9,2012-01-29 14:44:52 UTC,-73.982612,40.762977,-73.989566,40.771296,1
21709996,2014-12-04 16:12:31.0000004,33.5,2014-12-04 16:12:31 UTC,-73.776842,40.645075,-73.787943,40.750053,2
38533348,2009-09-15 14:22:15.0000001,7.7,2009-09-15 14:22:15 UTC,-73.96876800000001,40.799013,-73.95750799999999,40.785457,1
10787177,2009-06-16 12:44:37.0000003,8.9,2009-06-16 12:44:37 UTC,-73.993617,40.762211,-73.992012,40.750051,1
1130726,2009-07-02 12:52:00.00000050,17.3,2009-07-02 12:52:00 UTC,-73.969228,40.80036,-73.9919,40.740798,5
32647774,2009-01-05 13:34:33.0000001,5.3,2009-01-05 13:34:33 UTC,-73.98660699999999,40.755511,-73.996414,40.753267,1
21938401,2013-03-11 18:38:11.0000003,4.0,2013-03-11 18:38:11 UTC,-74.005198,40.751418,-73.996759,40.747138,1
39652011,2011-04-14 12:34:00.000000119,5.3,2011-04-14 12:34:00 UTC,-73.96515699999999,40.769118,-73.968103,40.762445,1
45639214,2011-11-26 10:44:28.0000001,4.9,2011-11-26 10:44:28 UTC,-73.96316999999999,40.762419,-73.976272,40.758977,1
38235975,2013-01-25 09:01:38.0000006,9.0,2013-01-25 09:01:38 UTC,-73.99574399999999,40.759126,-73.979659,40.765622,1
4496726,2013-12-21 20:27:00.00000039,7.5,2013-12-21 20:27:00 UTC,-73.99391800000001,40.735707,-73.98971,40.723172,3
38783505,2013-04-16 18:19:22.0000004,9.0,2013-04-16 18:19:22 UTC,-73.98084899999999,40.765269,-73.958759,40.784187,1
5153960,2013-08-05 13:04:12.0000004,41.83,2013-08-05 13:04:12 UTC,-73.986807,40.761742,-73.86518000000001,40.77066,1
12075306,2014-07-24 23:00:52.0000001,15.0,2014-07-24 23:00:52 UTC,-73.97912,40.724352,-73.974949,40.720288,1
22042865,2010-03-23 22:38:51.0000001,43.7,2010-03-23 22:38:51 UTC,-73.77693199999999,40.644992,-73.955111,40.63452,1
7378141,2015-02-05 17:46:38.0000007,22.5,2015-02-05 17:46:38 UTC,-73.9717025756836,40.787052154541016,-73.97869110107422,40.72426986694336,1
19490720,2012-10-11 15:06:20.0000003,12.0,2012-10-11 15:06:20 UTC,-73.975421,40.752734,-73.985827,40.762317,2
17534602,2010-05-21 10:26:16.0000002,4.9,2010-05-21 10:26:16 UTC,-73.97199499999999,40.781602,-73.961915,40.78072,3
54961041,2011-09-19 20:56:00.00000022,4.1,2011-09-19 20:56:00 UTC,-73.98938199999999,40.730037,-73.998928,40.733912,1
53465243,2009-02-20 14:25:14.0000005,8.9,2009-02-20 14:25:14 UTC,-73.991085,40.719336,-73.994755,40.732278,1
24610390,2015-02-16 13:53:45.0000009,7.5,2015-02-16 13:53:45 UTC,-73.9843521118164,40.74588394165039,-73.97876739501955,40.76181411743164,1
47972443,2015-01-15 07:46:11.0000005,5.5,2015-01-15 07:46:11 UTC,-73.99056243896483,40.75677108764648,-73.97935485839844,40.75877380371094,1
40760832,2009-03-12 19:16:00.000000251,16.5,2009-03-12 19:16:00 UTC,-73.99019200000001,40.69612,-73.97703299999999,40.747478,5
